OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP
29-1030,Dietitians and Nutritionists,broad,"66,330"
29-1031,Dietitians and Nutritionists,detailed,"66,330"
29-1040,Optometrists,broad,"36,690"
29-1041,Optometrists,detailed,"36,690"
29-1050,Pharmacists,broad,"315,470"
29-1051,Pharmacists,detailed,"315,470"
29-1070,Physician Assistants,broad,"125,280"
29-1071,Physician Assistants,detailed,"125,280"
29-1080,Podiatrists,broad,"9,710"
29-1081,Podiatrists,detailed,"9,710"
29-1120,Therapists,broad,"684,330"
29-1122,Occupational Therapists,detailed,"126,610"
29-1123,Physical Therapists,detailed,"220,870"
29-1124,Radiation Therapists,detailed,"17,390"
29-1125,Recreational Therapists,detailed,"20,080"
29-1126,Respiratory Therapists,detailed,"131,890"
29-1127,Speech-Language Pathologists,detailed,"148,450"
29-1128,Exercise Physiologists,detailed,"7,330"
29-1129,"Therapists, All Other",detailed,"11,710"
29-1130,Veterinarians,broad,"73,710"
29-1131,Veterinarians,detailed,"73,710"
29-1140,Registered Nurses,broad,"2,986,500"
29-1141,Registered Nurses,detailed,"2,986,500"
29-1150,Nurse Anesthetists,broad,"41,960"
29-1151,Nurse Anesthetists,detailed,"41,960"
29-1160,Nurse Midwives,broad,"7,120"
29-1161,Nurse Midwives,detailed,"7,120"
29-1170,Nurse Practitioners,broad,"211,280"
29-1171,Nurse Practitioners,detailed,"211,280"
29-1180,Audiologists,broad,"13,300"
29-1181,Audiologists,detailed,"13,300"
29-1211,Anesthesiologists,detailed,"28,590"
29-1215,Family Medicine Physicians,detailed,"98,590"
29-1216,General Internal Medicine Physicians,detailed,"50,600"
29-1218,Obstetricians and Gynecologists,detailed,"18,900"
29-1221,"Pediatricians, General",detailed,"27,550"
29-1223,Psychiatrists,detailed,"25,540"
29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,"375,390"
29-1248,"Surgeons, Except Ophthalmologists",detailed,"37,900"
29-1290,Miscellaneous Healthcare Diagnosing or Treating Practitioners,broad,"230,900"
29-1292,Dental Hygienists,detailed,"194,830"
29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,"36,070"
29-2000,Health Technologists and Technicians,minor,"2,861,180"
29-2010,Clinical Laboratory Technologists and Technicians,broad,"326,220"
29-2010,Clinical Laboratory Technologists and Technicians,detailed,"326,220"
29-2031,Cardiovascular Technologists and Technicians,detailed,"55,980"
29-2032,Diagnostic Medical Sonographers,detailed,"73,920"
29-2033,Nuclear Medicine Technologists,detailed,"17,510"
29-2034,Radiologic Technologists and Technicians,detailed,"206,720"
29-2035,Magnetic Resonance Imaging Technologists,detailed,"39,270"
29-2040,Emergency Medical Technicians and Paramedics,broad,"257,700"
29-2040,Emergency Medical Technicians and Paramedics,detailed,"257,700"
29-2050,Health Practitioner Support Technologists and Technicians,broad,"803,920"
29-2051,Dietetic Technicians,detailed,"26,430"
29-2052,Pharmacy Technicians,detailed,"415,310"
29-2053,Psychiatric Technicians,detailed,"85,330"
29-2055,Surgical Technologists,detailed,"107,400"
29-2056,Veterinary Technologists and Technicians,detailed,"109,490"
29-2057,Ophthalmic Medical Technicians,detailed,"59,960"
29-2060,Licensed Practical and Licensed Vocational Nurses,broad,"676,440"
29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,"676,440"
29-2080,"Opticians, Dispensing",broad,"68,180"
29-2081,"Opticians, Dispensing",detailed,"68,180"
29-2091,Orthotists and Prosthetists,detailed,"9,550"
29-2092,Hearing Aid Specialists,detailed,"7,770"
29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,"318,010"
29-9000,Other Healthcare Practitioners and Technical Occupations,minor,"106,380"
29-9091,Athletic Trainers,detailed,"27,430"
29-9092,Genetic Counselors,detailed,"2,280"
29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,"76,670"
31-0000,Healthcare Support Occupations,major,"6,440,880"
31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",minor,"4,677,760"
31-1120,Home Health and Personal Care Aides,broad,"3,211,590"
31-1120,Home Health and Personal Care Aides,detailed,"3,211,590"
31-1130,"Nursing Assistants, Orderlies, and Psychiatric Aides",broad,"1,466,170"
31-1131,Nursing Assistants,detailed,"1,371,050"
31-1132,Orderlies,detailed,"43,570"
31-1133,Psychiatric Aides,detailed,"51,550"
31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,minor,"186,900"
31-2010,Occupational Therapy Assistants and Aides,broad,"48,380"
31-2011,Occupational Therapy Assistants,detailed,"42,750"
31-2012,Occupational Therapy Aides,detailed,"5,630"
31-2020,Physical Therapist Assistants and Aides,broad,"138,520"
31-2021,Physical Therapist Assistants,detailed,"92,740"
31-2022,Physical Therapist Aides,detailed,"45,790"
31-9000,Other Healthcare Support Occupations,minor,"1,576,220"
31-9010,Massage Therapists,broad,"85,040"
31-9011,Massage Therapists,detailed,"85,040"
31-9090,Miscellaneous Healthcare Support Occupations,broad,"1,491,180"
31-9091,Dental Assistants,detailed,"312,140"
31-9092,Medical Assistants,detailed,"710,200"
31-9093,Medical Equipment Preparers,detailed,"56,870"
31-9094,Medical Transcriptionists,detailed,"49,530"
31-9095,Pharmacy Aides,detailed,"38,900"
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,"98,810"
31-9097,Phlebotomists,detailed,"128,020"
31-9099,"Healthcare Support Workers, All Other",detailed,"96,720"
33-0000,Protective Service Occupations,major,"3,351,180"
33-1000,Supervisors of Protective Service Workers,minor,"323,580"
33-1010,First-Line Supervisors of Law Enforcement Workers,broad,"175,730"
33-1011,First-Line Supervisors of Correctional Officers,detailed,"53,420"
33-1012,First-Line Supervisors of Police and Detectives,detailed,"122,310"
33-1020,First-Line Supervisors of Firefighting and Prevention Workers,broad,"69,000"
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,"69,000"
33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,"78,860"
33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,"78,860"
33-2000,Firefighting and Prevention Workers,minor,"328,260"
33-2010,Firefighters,broad,"311,350"
33-2011,Firefighters,detailed,"311,350"
33-2020,Fire Inspectors,broad,"16,920"
33-2021,Fire Inspectors and Investigators,detailed,"14,010"
33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,"2,900"
33-3000,Law Enforcement Workers,minor,"1,203,450"
33-3010,"Bailiffs, Correctional Officers, and Jailers",broad,"423,980"
33-3011,Bailiffs,detailed,"18,120"
33-3012,Correctional Officers and Jailers,detailed,"405,870"
33-3020,Detectives and Criminal Investigators,broad,"105,980"
33-3021,Detectives and Criminal Investigators,detailed,"105,980"
33-3030,Fish and Game Wardens,broad,"7,230"
33-3031,Fish and Game Wardens,detailed,"7,230"
33-3040,Parking Enforcement Workers,broad,"7,560"
33-3041,Parking Enforcement Workers,detailed,"7,560"
33-3050,Police Officers,broad,"658,700"
33-3051,Police and Sheriff's Patrol Officers,detailed,"654,900"
33-3052,Transit and Railroad Police,detailed,"3,800"
33-9000,Other Protective Service Workers,minor,"1,495,880"
33-9010,Animal Control Workers,broad,"11,580"
33-9011,Animal Control Workers,detailed,"11,580"
33-9020,Private Detectives and Investigators,broad,"32,200"
33-9021,Private Detectives and Investigators,detailed,"32,200"
33-9030,Security Guards and Gambling Surveillance Officers,broad,"1,062,740"
33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,"8,340"
33-9032,Security Guards,detailed,"1,054,400"
33-9090,Miscellaneous Protective Service Workers,broad,"389,350"
33-9091,Crossing Guards and Flaggers,detailed,"85,050"
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,"113,150"
33-9093,Transportation Security Screeners,detailed,"46,850"
33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,"144,310"
35-0000,Food Preparation and Serving Related Occupations,major,"11,262,850"
35-1000,Supervisors of Food Preparation and Serving Workers,minor,"993,030"
35-1010,Supervisors of Food Preparation and Serving Workers,broad,"993,030"
35-1011,Chefs and Head Cooks,detailed,"101,490"
35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,"891,540"
35-2000,Cooks and Food Preparation Workers,minor,"2,977,730"
35-2010,Cooks,broad,"2,184,130"
35-2011,"Cooks, Fast Food",detailed,"544,420"
35-2012,"Cooks, Institution and Cafeteria",detailed,"387,300"
35-2013,"Cooks, Private Household",detailed,320
35-2014,"Cooks, Restaurant",detailed,"1,109,650"
35-2015,"Cooks, Short Order",detailed,"123,350"
35-2019,"Cooks, All Other",detailed,"19,080"
35-2020,Food Preparation Workers,broad,"793,590"
35-2021,Food Preparation Workers,detailed,"793,590"
35-3000,Food and Beverage Serving Workers,minor,"6,135,730"
35-3010,Bartenders,broad,"486,720"
35-3011,Bartenders,detailed,"486,720"
35-3020,Fast Food and Counter Workers,broad,"3,450,120"
35-3023,Fast Food and Counter Workers,detailed,"3,450,120"
35-3030,Waiters and Waitresses,broad,"1,944,240"
35-3031,Waiters and Waitresses,detailed,"1,944,240"
35-3040,"Food Servers, Nonrestaurant",broad,"254,650"
35-3041,"Food Servers, Nonrestaurant",detailed,"254,650"
35-9000,Other Food Preparation and Serving Related Workers,minor,"1,156,370"
35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,broad,"374,940"
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"374,940"
35-9020,Dishwashers,broad,"395,660"
35-9021,Dishwashers,detailed,"395,660"
35-9030,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",broad,"316,700"
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"316,700"
35-9090,Miscellaneous Food Preparation and Serving Related Workers,broad,"69,070"
35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,"69,070"
37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"4,090,370"
37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,"244,990"
37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,"244,990"
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"141,260"
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"103,730"
37-2000,Building Cleaning and Pest Control Workers,minor,"2,882,710"
37-2010,Building Cleaning Workers,broad,"2,803,150"
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"1,990,510"
37-2012,Maids and Housekeeping Cleaners,detailed,"795,590"
37-2019,"Building Cleaning Workers, All Other",detailed,"17,050"
37-2020,Pest Control Workers,broad,"79,560"
37-2021,Pest Control Workers,detailed,"79,560"
37-3000,Grounds Maintenance Workers,minor,"962,670"
37-3010,Grounds Maintenance Workers,broad,"962,670"
37-3011,Landscaping and Groundskeeping Workers,detailed,"872,370"
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,"23,950"
37-3013,Tree Trimmers and Pruners,detailed,"52,040"
37-3019,"Grounds Maintenance Workers, All Other",detailed,"14,310"
39-0000,Personal Care and Service Occupations,major,"2,696,340"
39-1000,Supervisors of Personal Care and Service Workers,minor,"193,950"
39-1013,First-Line Supervisors of Gambling Services Workers,detailed,"19,100"
39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,"174,860"
39-2000,Animal Care and Service Workers,minor,"208,540"
39-2010,Animal Trainers,broad,"14,880"
39-2011,Animal Trainers,detailed,"14,880"
39-2020,Animal Caretakers,broad,"193,660"
39-2021,Animal Caretakers,detailed,"193,660"
39-3000,Entertainment Attendants and Related Workers,minor,"450,630"
39-3010,Gambling Services Workers,broad,"83,400"
39-3011,Gambling Dealers,detailed,"67,330"
39-3012,Gambling and Sports Book Writers and Runners,detailed,"7,500"
39-3019,"Gambling Service Workers, All Other",detailed,"8,570"
39-3020,Motion Picture Projectionists,broad,"2,270"
39-3021,Motion Picture Projectionists,detailed,"2,270"
39-3030,"Ushers, Lobby Attendants, and Ticket Takers",broad,"95,600"
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,"95,600"
39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,"269,370"
39-3091,Amusement and Recreation Attendants,detailed,"248,190"
39-3092,Costume Attendants,detailed,"5,750"
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,"11,530"
39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,"3,900"
39-4011,Embalmers,detailed,"3,860"
39-4020,Funeral Attendants,broad,"32,300"
39-4021,Funeral Attendants,detailed,"32,300"
39-4030,"Morticians, Undertakers, and Funeral Arrangers",broad,"24,560"
39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,"24,560"
39-5000,Personal Appearance Workers,minor,"448,020"
39-5010,"Barbers, Hairdressers, Hairstylists and Cosmetologists",broad,"317,290"
39-5011,Barbers,detailed,"14,880"
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,"302,410"
39-5090,Miscellaneous Personal Appearance Workers,broad,"130,730"
39-5091,"Makeup Artists, Theatrical and Performance",detailed,"2,780"
39-5092,Manicurists and Pedicurists,detailed,"73,010"
39-5093,Shampooers,detailed,"8,310"
39-5094,Skincare Specialists,detailed,"46,640"
39-6000,"Baggage Porters, Bellhops, and Concierges",minor,"65,240"
39-6010,"Baggage Porters, Bellhops, and Concierges",broad,"65,240"
39-6011,Baggage Porters and Bellhops,detailed,"28,440"
39-6012,Concierges,detailed,"36,800"
39-7000,Tour and Travel Guides,minor,"38,030"
39-7010,Tour and Travel Guides,broad,"38,030"
39-7010,Tour and Travel Guides,detailed,"38,030"
39-9010,Childcare Workers,broad,"494,360"
39-9011,Childcare Workers,detailed,"494,360"
39-9030,Recreation and Fitness Workers,broad,"573,720"
39-9031,Exercise Trainers and Group Fitness Instructors,detailed,"248,070"
39-9032,Recreation Workers,detailed,"325,640"
39-9040,Residential Advisors,broad,"102,450"
39-9041,Residential Advisors,detailed,"102,450"
39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,"60,650"
41-0000,Sales and Related Occupations,major,"13,120,320"
41-1000,Supervisors of Sales Workers,minor,"1,303,400"
41-1010,First-Line Supervisors of Sales Workers,broad,"1,303,400"
41-1011,First-Line Supervisors of Retail Sales Workers,detailed,"1,063,110"
41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,"240,290"
41-2000,Retail Sales Workers,minor,"7,628,920"
41-2010,Cashiers,broad,"3,347,090"
41-2011,Cashiers,detailed,"3,333,100"
41-2012,Gambling Change Persons and Booth Cashiers,detailed,"14,000"
41-2020,Counter and Rental Clerks and Parts Salespersons,broad,"622,160"
41-2021,Counter and Rental Clerks,detailed,"368,300"
41-2022,Parts Salespersons,detailed,"253,870"
41-2030,Retail Salespersons,broad,"3,659,670"
41-2031,Retail Salespersons,detailed,"3,659,670"
41-3000,"Sales Representatives, Services",minor,"1,992,540"
41-3010,Advertising Sales Agents,broad,"110,040"
41-3011,Advertising Sales Agents,detailed,"110,040"
41-3020,Insurance Sales Agents,broad,"409,950"
41-3021,Insurance Sales Agents,detailed,"409,950"
41-3030,"Securities, Commodities, and Financial Services Sales Agents",broad,"440,300"
41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,"440,300"
41-3040,Travel Agents,broad,"55,180"
41-3041,Travel Agents,detailed,"55,180"
41-3090,"Miscellaneous Sales Representatives, Services",broad,"977,070"
41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,"977,070"
41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,"1,566,820"
41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,"1,566,820"
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"288,150"
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"1,278,670"
41-9000,Other Sales and Related Workers,minor,"628,640"
41-9010,"Models, Demonstrators, and Product Promoters",broad,"72,340"
41-9011,Demonstrators and Product Promoters,detailed,"69,990"
41-9012,Models,detailed,"2,350"
41-9020,Real Estate Brokers and Sales Agents,broad,"213,350"
41-9021,Real Estate Brokers,detailed,"44,610"
41-9022,Real Estate Sales Agents,detailed,"168,740"
41-9030,Sales Engineers,broad,"63,780"
41-9031,Sales Engineers,detailed,"63,780"
41-9040,Telemarketers,broad,"117,610"
41-9041,Telemarketers,detailed,"117,610"
41-9090,Miscellaneous Sales and Related Workers,broad,"161,550"
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,"8,360"
41-9099,"Sales and Related Workers, All Other",detailed,"153,180"
43-0000,Office and Administrative Support Occupations,major,"18,548,360"
43-1000,Supervisors of Office and Administrative Support Workers,minor,"1,427,260"
43-1010,First-Line Supervisors of Office and Administrative Support Workers,broad,"1,427,260"
43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,"1,427,260"
43-2000,Communications Equipment Operators,minor,"66,960"
43-2010,"Switchboard Operators, Including Answering Service",broad,"59,270"
43-2011,"Switchboard Operators, Including Answering Service",detailed,"59,270"
43-2020,Telephone Operators,broad,"4,630"
43-2021,Telephone Operators,detailed,"4,630"
43-2090,Miscellaneous Communications Equipment Operators,broad,"3,070"
43-2099,"Communications Equipment Operators, All Other",detailed,"3,070"
43-3000,Financial Clerks,minor,"2,770,580"
43-3010,Bill and Account Collectors,broad,"222,030"
43-3011,Bill and Account Collectors,detailed,"222,030"
43-3020,Billing and Posting Clerks,broad,"445,160"
43-3021,Billing and Posting Clerks,detailed,"445,160"
43-3030,"Bookkeeping, Accounting, and Auditing Clerks",broad,"1,443,940"
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"1,443,940"
43-3040,Gambling Cage Workers,broad,"10,560"
43-3041,Gambling Cage Workers,detailed,"10,560"
43-3050,Payroll and Timekeeping Clerks,broad,"133,870"
43-3051,Payroll and Timekeeping Clerks,detailed,"133,870"
43-3060,Procurement Clerks,broad,"61,000"
43-3061,Procurement Clerks,detailed,"61,000"
43-3070,Tellers,broad,"423,570"
43-3071,Tellers,detailed,"423,570"
43-3090,Miscellaneous Financial Clerks,broad,"30,470"
43-3099,"Financial Clerks, All Other",detailed,"30,470"
43-4000,Information and Record Clerks,minor,"5,480,860"
43-4010,Brokerage Clerks,broad,"44,720"
43-4011,Brokerage Clerks,detailed,"44,720"
43-4020,Correspondence Clerks,broad,"6,150"
43-4021,Correspondence Clerks,detailed,"6,150"
43-4030,"Court, Municipal, and License Clerks",broad,"156,100"
43-4031,"Court, Municipal, and License Clerks",detailed,"156,100"
43-4040,"Credit Authorizers, Checkers, and Clerks",broad,"24,600"
43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,"24,600"
43-4050,Customer Service Representatives,broad,"2,833,250"
43-4051,Customer Service Representatives,detailed,"2,833,250"
43-4060,"Eligibility Interviewers, Government Programs",broad,"138,820"
43-4061,"Eligibility Interviewers, Government Programs",detailed,"138,820"
43-4070,File Clerks,broad,"91,560"
43-4071,File Clerks,detailed,"91,560"
43-4080,"Hotel, Motel, and Resort Desk Clerks",broad,"222,550"
43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,"222,550"
43-4110,"Interviewers, Except Eligibility and Loan",broad,"173,800"
43-4111,"Interviewers, Except Eligibility and Loan",detailed,"173,800"
43-4120,"Library Assistants, Clerical",broad,"84,560"
43-4121,"Library Assistants, Clerical",detailed,"84,560"
43-4130,Loan Interviewers and Clerks,broad,"204,100"
43-4131,Loan Interviewers and Clerks,detailed,"204,100"
43-4140,New Accounts Clerks,broad,"45,250"
43-4141,New Accounts Clerks,detailed,"45,250"
43-4150,Order Clerks,broad,"119,640"
43-4151,Order Clerks,detailed,"119,640"
43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,"108,470"
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,"108,470"
43-4170,Receptionists and Information Clerks,broad,"968,420"
43-4171,Receptionists and Information Clerks,detailed,"968,420"
43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,broad,"110,020"
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,"110,020"
43-4190,Miscellaneous Information and Record Clerks,broad,"148,870"
43-4199,"Information and Record Clerks, All Other",detailed,"148,870"
43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,"2,149,050"
43-5010,Cargo and Freight Agents,broad,"96,510"
43-5011,Cargo and Freight Agents,detailed,"96,510"
43-5020,Couriers and Messengers,broad,"70,700"
43-5021,Couriers and Messengers,detailed,"70,700"
43-5030,Dispatchers,broad,"281,740"
43-5031,Public Safety Telecommunicators,detailed,"93,290"
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,"188,450"
43-5040,"Meter Readers, Utilities",broad,"26,490"
43-5041,"Meter Readers, Utilities",detailed,"26,490"
43-5050,Postal Service Workers,broad,"525,920"
43-5051,Postal Service Clerks,detailed,"86,950"
43-5052,Postal Service Mail Carriers,detailed,"333,570"
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,"105,400"
43-5060,"Production, Planning, and Expediting Clerks",broad,"362,090"
43-5061,"Production, Planning, and Expediting Clerks",detailed,"362,090"
43-5070,"Shipping, Receiving, and Inventory Clerks",broad,"727,640"
43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,"727,640"
43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,"57,960"
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"57,960"
43-6000,Secretaries and Administrative Assistants,minor,"3,111,790"
43-6010,Secretaries and Administrative Assistants,broad,"3,111,790"
43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"503,390"
43-6012,Legal Secretaries and Administrative Assistants,detailed,"160,950"
43-6013,Medical Secretaries and Administrative Assistants,detailed,"597,100"
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"1,850,360"
43-9000,Other Office and Administrative Support Workers,minor,"3,541,850"
43-9020,Data Entry and Information Processing Workers,broad,"194,440"
43-9021,Data Entry Keyers,detailed,"151,520"
43-9022,Word Processors and Typists,detailed,"42,920"
43-9030,Desktop Publishers,broad,"7,090"
43-9031,Desktop Publishers,detailed,"7,090"
43-9040,Insurance Claims and Policy Processing Clerks,broad,"240,740"
43-9041,Insurance Claims and Policy Processing Clerks,detailed,"240,740"
43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,"79,310"
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"79,310"
43-9060,"Office Clerks, General",broad,"2,788,090"
43-9061,"Office Clerks, General",detailed,"2,788,090"
43-9070,"Office Machine Operators, Except Computer",broad,"40,640"
43-9071,"Office Machine Operators, Except Computer",detailed,"40,640"
43-9080,Proofreaders and Copy Markers,broad,"6,610"
43-9081,Proofreaders and Copy Markers,detailed,"6,610"
43-9110,Statistical Assistants,broad,"9,320"
43-9111,Statistical Assistants,detailed,"9,320"
43-9190,Miscellaneous Office and Administrative Support Workers,broad,"175,600"
43-9199,"Office and Administrative Support Workers, All Other",detailed,"175,600"
45-0000,"Farming, Fishing, and Forestry Occupations",major,"478,770"
45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,"22,640"
45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,"22,640"
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,"22,640"
45-2000,Agricultural Workers,minor,"409,420"
45-2010,Agricultural Inspectors,broad,"13,450"
45-2011,Agricultural Inspectors,detailed,"13,450"
45-2020,Animal Breeders,broad,920
45-2021,Animal Breeders,detailed,920
45-2040,"Graders and Sorters, Agricultural Products",broad,"28,640"
45-2041,"Graders and Sorters, Agricultural Products",detailed,"28,640"
45-2090,Miscellaneous Agricultural Workers,broad,"366,410"
45-2091,Agricultural Equipment Operators,detailed,"29,220"
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,"293,910"
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,"36,820"
45-2099,"Agricultural Workers, All Other",detailed,"6,460"
45-4000,"Forest, Conservation, and Logging Workers",minor,"44,120"
45-4010,Forest and Conservation Workers,broad,"6,490"
45-4011,Forest and Conservation Workers,detailed,"6,490"
45-4020,Logging Workers,broad,"37,630"
45-4021,Fallers,detailed,"4,820"
45-4022,Logging Equipment Operators,detailed,"25,560"
45-4023,Log Graders and Scalers,detailed,"3,390"
45-4029,"Logging Workers, All Other",detailed,"3,850"
47-0000,Construction and Extraction Occupations,major,"5,937,830"
47-1000,Supervisors of Construction and Extraction Workers,minor,"614,080"
47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,"614,080"
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"614,080"
47-2000,Construction Trades Workers,minor,"4,430,270"
47-2010,Boilermakers,broad,"14,020"
47-2011,Boilermakers,detailed,"14,020"
47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,"71,770"
47-2021,Brickmasons and Blockmasons,detailed,"59,940"
47-2022,Stonemasons,detailed,"11,830"
47-2030,Carpenters,broad,"699,300"
47-2031,Carpenters,detailed,"699,300"
47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,"82,980"
47-2041,Carpet Installers,detailed,"23,020"
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,"16,720"
47-2043,Floor Sanders and Finishers,detailed,"5,100"
47-2044,Tile and Stone Setters,detailed,"38,150"
47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",broad,"198,550"
47-2051,Cement Masons and Concrete Finishers,detailed,"195,580"
47-2053,Terrazzo Workers and Finishers,detailed,"2,970"
47-2060,Construction Laborers,broad,"971,330"
47-2061,Construction Laborers,detailed,"971,330"
47-2070,Construction Equipment Operators,broad,"451,250"
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,"44,560"
47-2072,Pile Driver Operators,detailed,"3,820"
47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"402,870"
47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",broad,"116,010"
47-2081,Drywall and Ceiling Tile Installers,detailed,"99,700"
47-2082,Tapers,detailed,"16,320"
47-2110,Electricians,broad,"656,510"
47-2111,Electricians,detailed,"656,510"
47-2120,Glaziers,broad,"52,190"
47-2121,Glaziers,detailed,"52,190"
47-2130,Insulation Workers,broad,"60,480"
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,"32,780"
47-2132,"Insulation Workers, Mechanical",detailed,"27,700"
47-2140,Painters and Paperhangers,broad,"220,700"
47-2141,"Painters, Construction and Maintenance",detailed,"217,880"
47-2142,Paperhangers,detailed,"2,820"
47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,"451,390"
47-2151,Pipelayers,detailed,"33,950"
47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"417,440"
47-2160,Plasterers and Stucco Masons,broad,"25,210"
47-2161,Plasterers and Stucco Masons,detailed,"25,210"
47-2170,Reinforcing Iron and Rebar Workers,broad,"18,680"
47-2171,Reinforcing Iron and Rebar Workers,detailed,"18,680"
47-2180,Roofers,broad,"128,680"
47-2181,Roofers,detailed,"128,680"
47-2210,Sheet Metal Workers,broad,"128,220"
47-2211,Sheet Metal Workers,detailed,"128,220"
47-2220,Structural Iron and Steel Workers,broad,"71,490"
47-2221,Structural Iron and Steel Workers,detailed,"71,490"
47-2230,Solar Photovoltaic Installers,broad,"11,490"
47-2231,Solar Photovoltaic Installers,detailed,"11,490"
47-3000,"Helpers, Construction Trades",minor,"227,710"
