OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP
27-3091,Interpreters and Translators,detailed,"51,560"
27-3092,Court Reporters and Simultaneous Captioners,detailed,"12,390"
27-3099,"Media and Communication Workers, All Other",detailed,"23,230"
27-4000,Media and Communication Equipment Workers,minor,"235,240"
27-4010,"Broadcast, Sound, and Lighting Technicians",broad,"117,010"
27-4011,Audio and Video Technicians,detailed,"66,700"
27-4012,Broadcast Technicians,detailed,"26,190"
27-4014,Sound Engineering Technicians,detailed,"14,600"
27-4015,Lighting Technicians,detailed,"9,520"
27-4020,Photographers,broad,"53,630"
27-4021,Photographers,detailed,"53,630"
27-4030,"Television, Video, and Film Camera Operators and Editors",broad,"53,180"
27-4031,"Camera Operators, Television, Video, and Film",detailed,"23,940"
27-4032,Film and Video Editors,detailed,"29,240"
27-4090,Miscellaneous Media and Communication Equipment Workers,broad,"11,430"
27-4099,"Media and Communication Equipment Workers, All Other",detailed,"11,430"
29-0000,Healthcare Practitioners and Technical Occupations,major,"9,284,210"
29-1000,Healthcare Diagnosing or Treating Practitioners,minor,"6,151,910"
29-1010,Chiropractors,broad,"41,480"
29-1011,Chiropractors,detailed,"41,480"
29-1020,Dentists,broad,"138,680"
29-1021,"Dentists, General",detailed,"121,640"
29-1022,Oral and Maxillofacial Surgeons,detailed,"4,160"
29-1023,Orthodontists,detailed,"6,400"
29-1024,Prosthodontists,detailed,570
29-1029,"Dentists, All Other Specialists",detailed,"5,920"
29-1030,Dietitians and Nutritionists,broad,"73,860"
29-1031,Dietitians and Nutritionists,detailed,"73,860"
29-1040,Optometrists,broad,"41,390"
29-1041,Optometrists,detailed,"41,390"
29-1050,Pharmacists,broad,"331,700"
29-1051,Pharmacists,detailed,"331,700"
29-1070,Physician Assistants,broad,"145,740"
29-1071,Physician Assistants,detailed,"145,740"
29-1080,Podiatrists,broad,"9,470"
29-1081,Podiatrists,detailed,"9,470"
29-1120,Therapists,broad,"744,240"
29-1122,Occupational Therapists,detailed,"144,840"
29-1123,Physical Therapists,detailed,"240,820"
29-1124,Radiation Therapists,detailed,"16,640"
29-1125,Recreational Therapists,detailed,"15,540"
29-1126,Respiratory Therapists,detailed,"129,750"
29-1127,Speech-Language Pathologists,detailed,"172,100"
29-1128,Exercise Physiologists,detailed,"8,060"
29-1129,"Therapists, All Other",detailed,"16,490"
29-1130,Veterinarians,broad,"78,220"
29-1131,Veterinarians,detailed,"78,220"
29-1140,Registered Nurses,broad,"3,175,390"
29-1141,Registered Nurses,detailed,"3,175,390"
29-1150,Nurse Anesthetists,broad,"47,810"
29-1151,Nurse Anesthetists,detailed,"47,810"
29-1160,Nurse Midwives,broad,"6,960"
29-1161,Nurse Midwives,detailed,"6,960"
29-1170,Nurse Practitioners,broad,"280,140"
29-1171,Nurse Practitioners,detailed,"280,140"
29-1180,Audiologists,broad,"13,880"
29-1181,Audiologists,detailed,"13,880"
29-1210,Physicians,broad,"716,950"
29-1211,Anesthesiologists,detailed,"33,470"
29-1212,Cardiologists,detailed,"15,190"
29-1213,Dermatologists,detailed,"12,040"
29-1214,Emergency Medicine Physicians,detailed,"35,100"
29-1215,Family Medicine Physicians,detailed,"112,010"
29-1216,General Internal Medicine Physicians,detailed,"67,210"
29-1217,Neurologists,detailed,"9,350"
29-1218,Obstetricians and Gynecologists,detailed,"19,820"
29-1221,"Pediatricians, General",detailed,"34,870"
29-1222,"Physicians, Pathologists",detailed,"11,020"
29-1223,Psychiatrists,detailed,"24,830"
29-1224,Radiologists,detailed,"31,960"
29-1229,"Physicians, All Other",detailed,"310,080"
29-1240,Surgeons,broad,"53,900"
29-1241,"Ophthalmologists, Except Pediatric",detailed,"11,530"
29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,"14,820"
29-1243,Pediatric Surgeons,detailed,"1,180"
29-1249,"Surgeons, All Other",detailed,"26,370"
29-1290,Miscellaneous Healthcare Diagnosing or Treating Practitioners,broad,"252,100"
29-1291,Acupuncturists,detailed,"9,370"
29-1292,Dental Hygienists,detailed,"211,630"
29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,"31,100"
29-2000,Health Technologists and Technicians,minor,"3,010,670"
29-2010,Clinical Laboratory Technologists and Technicians,broad,"334,380"
29-2010,Clinical Laboratory Technologists and Technicians,detailed,"334,380"
29-2030,Diagnostic Related Technologists and Technicians,broad,"421,410"
29-2031,Cardiovascular Technologists and Technicians,detailed,"55,660"
29-2032,Diagnostic Medical Sonographers,detailed,"82,780"
29-2033,Nuclear Medicine Technologists,detailed,"16,560"
29-2034,Radiologic Technologists and Technicians,detailed,"221,170"
29-2035,Magnetic Resonance Imaging Technologists,detailed,"41,340"
29-2036,Medical Dosimetrists,detailed,"3,900"
29-2040,Emergency Medical Technicians and Paramedics,broad,"265,810"
29-2042,Emergency Medical Technicians,detailed,"167,040"
29-2043,Paramedics,detailed,"98,770"
29-2050,Health Practitioner Support Technologists and Technicians,broad,"906,180"
29-2051,Dietetic Technicians,detailed,"24,240"
29-2052,Pharmacy Technicians,detailed,"460,280"
29-2053,Psychiatric Technicians,detailed,"115,940"
29-2055,Surgical Technologists,detailed,"110,320"
29-2056,Veterinary Technologists and Technicians,detailed,"122,000"
29-2057,Ophthalmic Medical Technicians,detailed,"73,390"
29-2060,Licensed Practical and Licensed Vocational Nurses,broad,"630,250"
29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,"630,250"
29-2070,Medical Records Specialists,broad,"185,690"
29-2072,Medical Records Specialists,detailed,"185,690"
29-2080,"Opticians, Dispensing",broad,"76,770"
29-2081,"Opticians, Dispensing",detailed,"76,770"
29-2090,Miscellaneous Health Technologists and Technicians,broad,"190,180"
29-2091,Orthotists and Prosthetists,detailed,"8,820"
29-2092,Hearing Aid Specialists,detailed,"10,250"
29-2099,"Health Technologists and Technicians, All Other",detailed,"171,110"
29-9000,Other Healthcare Practitioners and Technical Occupations,minor,"121,640"
29-9020,Health Information Technologists and Medical Registrars,broad,"34,430"
29-9021,Health Information Technologists and Medical Registrars,detailed,"34,430"
29-9090,Miscellaneous Health Practitioners and Technical Workers,broad,"87,210"
29-9091,Athletic Trainers,detailed,"28,480"
29-9092,Genetic Counselors,detailed,"3,050"
29-9093,Surgical Assistants,detailed,"18,780"
29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,"36,900"
31-0000,Healthcare Support Occupations,major,"7,063,530"
31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",minor,"5,122,130"
31-1120,Home Health and Personal Care Aides,broad,"3,689,350"
31-1120,Home Health and Personal Care Aides,detailed,"3,689,350"
31-1130,"Nursing Assistants, Orderlies, and Psychiatric Aides",broad,"1,432,790"
31-1131,Nursing Assistants,detailed,"1,351,760"
31-1132,Orderlies,detailed,"48,710"
31-1133,Psychiatric Aides,detailed,"32,310"
31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,minor,"196,900"
31-2010,Occupational Therapy Assistants and Aides,broad,"50,520"
31-2011,Occupational Therapy Assistants,detailed,"46,090"
31-2012,Occupational Therapy Aides,detailed,"4,430"
31-2020,Physical Therapist Assistants and Aides,broad,"146,380"
31-2021,Physical Therapist Assistants,detailed,"104,000"
31-2022,Physical Therapist Aides,detailed,"42,390"
31-9000,Other Healthcare Support Occupations,minor,"1,744,490"
31-9010,Massage Therapists,broad,"92,650"
31-9011,Massage Therapists,detailed,"92,650"
31-9090,Miscellaneous Healthcare Support Occupations,broad,"1,651,840"
31-9091,Dental Assistants,detailed,"370,690"
31-9092,Medical Assistants,detailed,"763,040"
31-9093,Medical Equipment Preparers,detailed,"66,790"
31-9094,Medical Transcriptionists,detailed,"52,420"
31-9095,Pharmacy Aides,detailed,"43,830"
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,"115,770"
31-9097,Phlebotomists,detailed,"137,080"
31-9099,"Healthcare Support Workers, All Other",detailed,"102,230"
33-0000,Protective Service Occupations,major,"3,504,330"
33-1000,Supervisors of Protective Service Workers,minor,"359,050"
33-1010,First-Line Supervisors of Law Enforcement Workers,broad,"190,410"
33-1011,First-Line Supervisors of Correctional Officers,detailed,"52,280"
33-1012,First-Line Supervisors of Police and Detectives,detailed,"138,140"
33-1020,First-Line Supervisors of Firefighting and Prevention Workers,broad,"84,120"
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,"84,120"
33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,"84,510"
33-1091,First-Line Supervisors of Security Workers,detailed,"64,900"
33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,"19,620"
33-2000,Firefighting and Prevention Workers,minor,"331,940"
33-2010,Firefighters,broad,"315,460"
33-2011,Firefighters,detailed,"315,460"
33-2020,Fire Inspectors,broad,"16,470"
33-2021,Fire Inspectors and Investigators,detailed,"14,200"
33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,"2,270"
33-3000,Law Enforcement Workers,minor,"1,136,430"
33-3010,"Bailiffs, Correctional Officers, and Jailers",broad,"367,320"
33-3011,Bailiffs,detailed,"15,900"
33-3012,Correctional Officers and Jailers,detailed,"351,420"
33-3020,Detectives and Criminal Investigators,broad,"106,730"
33-3021,Detectives and Criminal Investigators,detailed,"106,730"
33-3030,Fish and Game Wardens,broad,"6,290"
33-3031,Fish and Game Wardens,detailed,"6,290"
33-3040,Parking Enforcement Workers,broad,"7,420"
33-3041,Parking Enforcement Workers,detailed,"7,420"
33-3050,Police Officers,broad,"648,670"
33-3051,Police and Sheriff's Patrol Officers,detailed,"646,310"
33-3052,Transit and Railroad Police,detailed,"2,360"
33-9000,Other Protective Service Workers,minor,"1,676,920"
33-9010,Animal Control Workers,broad,"11,600"
33-9011,Animal Control Workers,detailed,"11,600"
33-9020,Private Detectives and Investigators,broad,"34,600"
33-9021,Private Detectives and Investigators,detailed,"34,600"
33-9030,Security Guards and Gambling Surveillance Officers,broad,"1,213,610"
33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,"10,660"
33-9032,Security Guards,detailed,"1,202,940"
33-9090,Miscellaneous Protective Service Workers,broad,"417,110"
33-9091,Crossing Guards and Flaggers,detailed,"90,780"
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,"123,560"
33-9093,Transportation Security Screeners,detailed,"47,950"
33-9094,School Bus Monitors,detailed,"72,320"
33-9099,"Protective Service Workers, All Other",detailed,"82,500"
35-0000,Food Preparation and Serving Related Occupations,major,"13,247,870"
35-1000,Supervisors of Food Preparation and Serving Workers,minor,"1,348,910"
35-1010,Supervisors of Food Preparation and Serving Workers,broad,"1,348,910"
35-1011,Chefs and Head Cooks,detailed,"172,370"
35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,"1,176,540"
35-2000,Cooks and Food Preparation Workers,minor,"3,546,860"
35-2010,Cooks,broad,"2,667,250"
35-2011,"Cooks, Fast Food",detailed,"673,490"
35-2012,"Cooks, Institution and Cafeteria",detailed,"435,640"
35-2013,"Cooks, Private Household",detailed,740
35-2014,"Cooks, Restaurant",detailed,"1,412,350"
35-2015,"Cooks, Short Order",detailed,"126,370"
35-2019,"Cooks, All Other",detailed,"18,650"
35-2020,Food Preparation Workers,broad,"879,610"
35-2021,Food Preparation Workers,detailed,"879,610"
35-3000,Food and Beverage Serving Workers,minor,"6,893,410"
35-3010,Bartenders,broad,"711,140"
35-3011,Bartenders,detailed,"711,140"
35-3020,Fast Food and Counter Workers,broad,"3,676,580"
35-3023,Fast Food and Counter Workers,detailed,"3,676,580"
35-3030,Waiters and Waitresses,broad,"2,237,850"
35-3031,Waiters and Waitresses,detailed,"2,237,850"
35-3040,"Food Servers, Nonrestaurant",broad,"267,840"
35-3041,"Food Servers, Nonrestaurant",detailed,"267,840"
35-9000,Other Food Preparation and Serving Related Workers,minor,"1,458,690"
35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,broad,"483,390"
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"483,390"
35-9020,Dishwashers,broad,"463,940"
35-9021,Dishwashers,detailed,"463,940"
35-9030,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",broad,"425,020"
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"425,020"
35-9090,Miscellaneous Food Preparation and Serving Related Workers,broad,"86,350"
35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,"86,350"
37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"4,429,070"
37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,"297,150"
37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,"297,150"
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"171,120"
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"126,020"
37-2000,Building Cleaning and Pest Control Workers,minor,"3,116,220"
37-2010,Building Cleaning Workers,broad,"3,022,470"
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"2,172,500"
37-2012,Maids and Housekeeping Cleaners,detailed,"836,230"
37-2019,"Building Cleaning Workers, All Other",detailed,"13,740"
37-2020,Pest Control Workers,broad,"93,760"
37-2021,Pest Control Workers,detailed,"93,760"
37-3000,Grounds Maintenance Workers,minor,"1,015,700"
37-3010,Grounds Maintenance Workers,broad,"1,015,700"
37-3011,Landscaping and Groundskeeping Workers,detailed,"929,930"
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,"23,520"
37-3013,Tree Trimmers and Pruners,detailed,"50,270"
37-3019,"Grounds Maintenance Workers, All Other",detailed,"11,980"
39-0000,Personal Care and Service Occupations,major,"3,040,630"
39-1000,Supervisors of Personal Care and Service Workers,minor,"219,680"
39-1010,First-Line Supervisors of Entertainment and Recreation Workers,broad,"113,230"
39-1013,First-Line Supervisors of Gambling Services Workers,detailed,"25,100"
39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,"88,140"
39-1020,First-Line Supervisors of Personal Service Workers,broad,"106,440"
39-1022,First-Line Supervisors of Personal Service Workers,detailed,"106,440"
39-2000,Animal Care and Service Workers,minor,"288,060"
39-2010,Animal Trainers,broad,"19,240"
39-2011,Animal Trainers,detailed,"19,240"
39-2020,Animal Caretakers,broad,"268,830"
39-2021,Animal Caretakers,detailed,"268,830"
39-3000,Entertainment Attendants and Related Workers,minor,"612,760"
39-3010,Gambling Services Workers,broad,"102,570"
39-3011,Gambling Dealers,detailed,"80,570"
39-3012,Gambling and Sports Book Writers and Runners,detailed,"8,700"
39-3019,"Gambling Service Workers, All Other",detailed,"13,300"
39-3020,Motion Picture Projectionists,broad,"2,610"
39-3021,Motion Picture Projectionists,detailed,"2,610"
39-3030,"Ushers, Lobby Attendants, and Ticket Takers",broad,"117,560"
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,"117,560"
39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,"390,020"
39-3091,Amusement and Recreation Attendants,detailed,"361,680"
39-3092,Costume Attendants,detailed,"6,300"
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,"14,720"
39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,"7,320"
39-4000,Funeral Service Workers,minor,"63,430"
39-4010,Embalmers and Crematory Operators,broad,"6,600"
39-4011,Embalmers,detailed,"3,380"
39-4012,Crematory Operators,detailed,"3,220"
39-4020,Funeral Attendants,broad,"32,620"
39-4021,Funeral Attendants,detailed,"32,620"
39-4030,"Morticians, Undertakers, and Funeral Arrangers",broad,"24,200"
39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,"24,200"
39-5000,Personal Appearance Workers,minor,"532,400"
39-5010,"Barbers, Hairdressers, Hairstylists and Cosmetologists",broad,"310,830"
39-5011,Barbers,detailed,"15,990"
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,"294,840"
39-5090,Miscellaneous Personal Appearance Workers,broad,"221,570"
39-5091,"Makeup Artists, Theatrical and Performance",detailed,"4,130"
39-5092,Manicurists and Pedicurists,detailed,"144,810"
39-5093,Shampooers,detailed,"7,360"
39-5094,Skincare Specialists,detailed,"65,270"
39-6000,"Baggage Porters, Bellhops, and Concierges",minor,"69,800"
39-6010,"Baggage Porters, Bellhops, and Concierges",broad,"69,800"
39-6011,Baggage Porters and Bellhops,detailed,"28,780"
39-6012,Concierges,detailed,"41,020"
39-7000,Tour and Travel Guides,minor,"46,760"
39-7010,Tour and Travel Guides,broad,"46,760"
39-7010,Tour and Travel Guides,detailed,"46,760"
39-9000,Other Personal Care and Service Workers,minor,"1,207,740"
39-9010,Childcare Workers,broad,"497,450"
39-9011,Childcare Workers,detailed,"497,450"
39-9030,Recreation and Fitness Workers,broad,"561,200"
39-9031,Exercise Trainers and Group Fitness Instructors,detailed,"279,450"
39-9032,Recreation Workers,detailed,"281,750"
39-9040,Residential Advisors,broad,"88,700"
39-9041,Residential Advisors,detailed,"88,700"
39-9090,Miscellaneous Personal Care and Service Workers,broad,"60,390"
39-9099,"Personal Care and Service Workers, All Other",detailed,"60,390"
41-0000,Sales and Related Occupations,major,"13,380,660"
41-1000,Supervisors of Sales Workers,minor,"1,315,030"
41-1010,First-Line Supervisors of Sales Workers,broad,"1,315,030"
41-1011,First-Line Supervisors of Retail Sales Workers,detailed,"1,087,890"
41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,"227,150"
41-2000,Retail Sales Workers,minor,"7,655,030"
41-2010,Cashiers,broad,"3,319,210"
41-2011,Cashiers,detailed,"3,298,660"
41-2012,Gambling Change Persons and Booth Cashiers,detailed,"20,560"
41-2020,Counter and Rental Clerks and Parts Salespersons,broad,"651,070"
41-2021,Counter and Rental Clerks,detailed,"390,300"
41-2022,Parts Salespersons,detailed,"260,770"
41-2030,Retail Salespersons,broad,"3,684,740"
41-2031,Retail Salespersons,detailed,"3,684,740"
41-3000,"Sales Representatives, Services",minor,"2,245,510"
41-3010,Advertising Sales Agents,broad,"108,100"
41-3011,Advertising Sales Agents,detailed,"108,100"
41-3020,Insurance Sales Agents,broad,"457,510"
41-3021,Insurance Sales Agents,detailed,"457,510"
41-3030,"Securities, Commodities, and Financial Services Sales Agents",broad,"479,630"
41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,"479,630"
41-3040,Travel Agents,broad,"58,250"
41-3041,Travel Agents,detailed,"58,250"
41-3090,"Miscellaneous Sales Representatives, Services",broad,"1,142,020"
41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,"1,142,020"
41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,"1,600,700"
41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,"1,600,700"
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"311,780"
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"1,288,920"
41-9000,Other Sales and Related Workers,minor,"564,380"
41-9010,"Models, Demonstrators, and Product Promoters",broad,"53,880"
41-9011,Demonstrators and Product Promoters,detailed,"50,790"
41-9012,Models,detailed,"3,090"
41-9020,Real Estate Brokers and Sales Agents,broad,"249,080"
41-9021,Real Estate Brokers,detailed,"51,350"
41-9022,Real Estate Sales Agents,detailed,"197,720"
41-9030,Sales Engineers,broad,"59,340"
41-9031,Sales Engineers,detailed,"59,340"
41-9040,Telemarketers,broad,"81,580"
41-9041,Telemarketers,detailed,"81,580"
41-9090,Miscellaneous Sales and Related Workers,broad,"120,500"
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,"6,220"
41-9099,"Sales and Related Workers, All Other",detailed,"114,280"
43-0000,Office and Administrative Support Occupations,major,"18,533,450"
43-1000,Supervisors of Office and Administrative Support Workers,minor,"1,504,570"
43-1010,First-Line Supervisors of Office and Administrative Support Workers,broad,"1,504,570"
43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,"1,504,570"
43-2000,Communications Equipment Operators,minor,"49,810"
43-2010,"Switchboard Operators, Including Answering Service",broad,"43,830"
43-2011,"Switchboard Operators, Including Answering Service",detailed,"43,830"
43-2020,Telephone Operators,broad,"4,600"
43-2021,Telephone Operators,detailed,"4,600"
43-2090,Miscellaneous Communications Equipment Operators,broad,"1,380"
43-2099,"Communications Equipment Operators, All Other",detailed,"1,380"
43-3000,Financial Clerks,minor,"2,739,760"
43-3010,Bill and Account Collectors,broad,"190,910"
43-3011,Bill and Account Collectors,detailed,"190,910"
43-3020,Billing and Posting Clerks,broad,"430,220"
43-3021,Billing and Posting Clerks,detailed,"430,220"
43-3030,"Bookkeeping, Accounting, and Auditing Clerks",broad,"1,501,910"
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"1,501,910"
43-3040,Gambling Cage Workers,broad,"12,560"
43-3041,Gambling Cage Workers,detailed,"12,560"
43-3050,Payroll and Timekeeping Clerks,broad,"157,230"
43-3051,Payroll and Timekeeping Clerks,detailed,"157,230"
43-3060,Procurement Clerks,broad,"61,580"
43-3061,Procurement Clerks,detailed,"61,580"
43-3070,Tellers,broad,"340,820"
43-3071,Tellers,detailed,"340,820"
43-3090,Miscellaneous Financial Clerks,broad,"44,520"
43-3099,"Financial Clerks, All Other",detailed,"44,520"
43-4000,Information and Record Clerks,minor,"5,537,420"
43-4010,Brokerage Clerks,broad,"48,060"
43-4011,Brokerage Clerks,detailed,"48,060"
43-4020,Correspondence Clerks,broad,"4,650"
43-4021,Correspondence Clerks,detailed,"4,650"
43-4030,"Court, Municipal, and License Clerks",broad,"157,960"
43-4031,"Court, Municipal, and License Clerks",detailed,"157,960"
43-4040,"Credit Authorizers, Checkers, and Clerks",broad,"14,290"
43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,"14,290"
43-4050,Customer Service Representatives,broad,"2,858,710"
43-4051,Customer Service Representatives,detailed,"2,858,710"
43-4060,"Eligibility Interviewers, Government Programs",broad,"150,190"
43-4061,"Eligibility Interviewers, Government Programs",detailed,"150,190"
43-4070,File Clerks,broad,"82,290"
43-4071,File Clerks,detailed,"82,290"
43-4080,"Hotel, Motel, and Resort Desk Clerks",broad,"263,800"
43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,"263,800"
43-4110,"Interviewers, Except Eligibility and Loan",broad,"160,550"
43-4111,"Interviewers, Except Eligibility and Loan",detailed,"160,550"
43-4120,"Library Assistants, Clerical",broad,"83,680"
43-4121,"Library Assistants, Clerical",detailed,"83,680"
43-4130,Loan Interviewers and Clerks,broad,"203,940"
43-4131,Loan Interviewers and Clerks,detailed,"203,940"
43-4140,New Accounts Clerks,broad,"41,180"
43-4141,New Accounts Clerks,detailed,"41,180"
43-4150,Order Clerks,broad,"91,830"
43-4151,Order Clerks,detailed,"91,830"
43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,"101,440"
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,"101,440"
43-4170,Receptionists and Information Clerks,broad,"1,003,820"
43-4171,Receptionists and Information Clerks,detailed,"1,003,820"
43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,broad,"119,270"
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,"119,270"
43-4190,Miscellaneous Information and Record Clerks,broad,"151,760"
43-4199,"Information and Record Clerks, All Other",detailed,"151,760"
43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,"2,316,650"
43-5010,Cargo and Freight Agents,broad,"105,220"
43-5011,Cargo and Freight Agents,detailed,"105,220"
43-5020,Couriers and Messengers,broad,"72,010"
43-5021,Couriers and Messengers,detailed,"72,010"
43-5030,Dispatchers,broad,"303,910"
43-5031,Public Safety Telecommunicators,detailed,"97,820"
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,"206,090"
43-5040,"Meter Readers, Utilities",broad,"19,900"
43-5041,"Meter Readers, Utilities",detailed,"19,900"
43-5050,Postal Service Workers,broad,"526,260"
43-5051,Postal Service Clerks,detailed,"78,130"
43-5052,Postal Service Mail Carriers,detailed,"331,600"
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,"116,540"
43-5060,"Production, Planning, and Expediting Clerks",broad,"393,980"
43-5061,"Production, Planning, and Expediting Clerks",detailed,"393,980"
43-5070,"Shipping, Receiving, and Inventory Clerks",broad,"844,120"
43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,"844,120"
43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,"51,250"
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"51,250"
43-6000,Secretaries and Administrative Assistants,minor,"3,171,290"
43-6010,Secretaries and Administrative Assistants,broad,"3,171,290"
43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"483,570"
43-6012,Legal Secretaries and Administrative Assistants,detailed,"152,790"
43-6013,Medical Secretaries and Administrative Assistants,detailed,"749,500"
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"1,785,430"
43-9000,Other Office and Administrative Support Workers,minor,"3,213,950"
43-9020,Data Entry and Information Processing Workers,broad,"191,430"
43-9021,Data Entry Keyers,detailed,"154,230"
43-9022,Word Processors and Typists,detailed,"37,200"
43-9030,Desktop Publishers,broad,"5,220"
43-9031,Desktop Publishers,detailed,"5,220"
43-9040,Insurance Claims and Policy Processing Clerks,broad,"241,650"
43-9041,Insurance Claims and Policy Processing Clerks,detailed,"241,650"
43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,"66,600"
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"66,600"
43-9060,"Office Clerks, General",broad,"2,496,370"
43-9061,"Office Clerks, General",detailed,"2,496,370"
43-9070,"Office Machine Operators, Except Computer",broad,"27,960"
43-9071,"Office Machine Operators, Except Computer",detailed,"27,960"
43-9080,Proofreaders and Copy Markers,broad,"5,490"
43-9081,Proofreaders and Copy Markers,detailed,"5,490"
43-9110,Statistical Assistants,broad,"7,200"
43-9111,Statistical Assistants,detailed,"7,200"
43-9190,Miscellaneous Office and Administrative Support Workers,broad,"172,020"
43-9199,"Office and Administrative Support Workers, All Other",detailed,"172,020"
45-0000,"Farming, Fishing, and Forestry Occupations",major,"432,200"
45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,"27,150"
45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,"27,150"
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,"27,150"
45-2000,Agricultural Workers,minor,"363,710"
45-2010,Agricultural Inspectors,broad,"12,660"
45-2011,Agricultural Inspectors,detailed,"12,660"
45-2020,Animal Breeders,broad,"1,360"
45-2021,Animal Breeders,detailed,"1,360"
45-2040,"Graders and Sorters, Agricultural Products",broad,"23,430"
45-2041,"Graders and Sorters, Agricultural Products",detailed,"23,430"
45-2090,Miscellaneous Agricultural Workers,broad,"326,260"
45-2091,Agricultural Equipment Operators,detailed,"28,910"
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,"258,730"
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,"32,590"
45-2099,"Agricultural Workers, All Other",detailed,"6,040"
45-4000,"Forest, Conservation, and Logging Workers",minor,"40,450"
45-4010,Forest and Conservation Workers,broad,"5,750"
45-4011,Forest and Conservation Workers,detailed,"5,750"
45-4020,Logging Workers,broad,"34,710"
45-4021,Fallers,detailed,"4,800"
45-4022,Logging Equipment Operators,detailed,"23,720"
45-4023,Log Graders and Scalers,detailed,"3,640"
45-4029,"Logging Workers, All Other",detailed,"2,540"
47-0000,Construction and Extraction Occupations,major,"6,225,630"
47-1000,Supervisors of Construction and Extraction Workers,minor,"777,420"
